customer_id,tenure_months,monthly_spend,monthly_usage_gb,call_minutes,message_count,days_since_last_payment,complaints_count,is_churned,tenure_bucket,usage_per_spend,payment_recency_bucket,plan_premium,plan_standard
CUS0003066,60.0,50.11,8.218195789745577,541,197,5,3,0,"(48, 72]",0.1640031089552101,"(-1, 7]",False,True
CUS0001448,19.0,66.37,12.44,194,143,2,3,0,"(12, 24]",0.1874340816634021,"(-1, 7]",False,True
CUS0006003,54.0,64.67,11.94,109,124,8,2,0,"(48, 72]",0.18462965826503788,"(7, 30]",False,True
CUS0000641,22.0,43.71,10.73,917,164,5,0,0,"(12, 24]",0.2454815831617479,"(-1, 7]",False,True
CUS0001969,62.0,11.68,0.0,898,190,14,0,0,"(48, 72]",0.0,"(7, 30]",False,False
CUS0004914,5.0,21.5,8.35,992,256,13,0,0,"(0, 6]",0.3883720930232558,"(7, 30]",False,False
CUS0002443,24.0,29.01,8.218195789745577,948,36,42,1,0,"(12, 24]",0.28328837606844454,"(30, 60]",False,False
CUS0002611,28.0,26.34,9.97,102,282,36,2,1,"(24, 48]",0.37851176917236146,"(30, 60]",False,False
CUS0005296,43.0,12.03,8.1,803,122,10,8,1,"(24, 48]",0.6733167082294265,"(7, 30]",False,False
CUS0000250,49.0,92.52,8.38,502,107,26,0,0,"(48, 72]",0.09057501080847385,"(7, 30]",True,False
CUS0002905,31.0,24.91,10.14,973,93,10,2,1,"(24, 48]",0.407065435568045,"(7, 30]",False,False
CUS0004290,31.0,50.0,21.83,793,183,37,1,0,"(24, 48]",0.4366,"(30, 60]",False,True
CUS0000509,64.0,15.72,7.72,846,200,3,0,0,"(48, 72]",0.49109414758269715,"(-1, 7]",False,False
CUS0006262,43.0,61.81,14.29,142,46,7,3,0,"(24, 48]",0.23119236369519494,"(-1, 7]",False,True
CUS0005030,7.0,24.61,0.0,453,244,35,5,0,"(6, 12]",0.0,"(30, 60]",False,False
CUS0003068,47.0,55.52662624177525,9.24,956,242,13,0,0,"(24, 48]",0.16640665254479878,"(7, 30]",False,False
CUS0001900,11.0,18.8,8.218195789745577,932,251,24,0,1,"(6, 12]",0.43713807392263704,"(7, 30]",False,False
CUS0007001,22.0,13.4,0.0,403,219,10,0,0,"(12, 24]",0.0,"(7, 30]",False,False
CUS0006280,57.0,20.27,17.01,780,258,45,3,0,"(48, 72]",0.8391711889491861,"(30, 60]",False,False
CUS0004973,43.0,93.84,1.65,823,118,63,0,0,"(24, 48]",0.017583120204603578,,True,False
CUS0003387,2.0,25.97,8.218195789745577,871,34,61,0,1,"(0, 6]",0.3164495875912814,,False,False
CUS0004149,39.0,78.37,17.19,602,239,60,4,0,"(24, 48]",0.21934413678703585,"(30, 60]",True,False
CUS0001714,17.0,29.37,15.41,344,137,28,0,0,"(12, 24]",0.5246850527749404,"(7, 30]",False,False
CUS0005761,36.0,16.49,5.22,163,116,7,0,0,"(24, 48]",0.31655548817465134,"(-1, 7]",False,False
CUS0007863,62.0,18.74,16.06,605,181,16,0,0,"(48, 72]",0.8569903948772679,"(7, 30]",False,False
CUS0006881,70.0,11.09,11.09,496,276,13,2,1,"(48, 72]",1.0,"(7, 30]",False,False
CUS0007864,63.0,13.21,8.59,726,82,40,0,0,"(48, 72]",0.6502649507948524,"(30, 60]",False,False
CUS0000415,47.0,34.62,7.1,220,200,62,1,0,"(24, 48]",0.2050837666088966,,False,True
CUS0003507,41.0,34.72,9.47,930,62,2,4,0,"(24, 48]",0.2727534562211982,"(-1, 7]",False,True
CUS0004677,53.0,57.27,12.89,116,72,7,7,0,"(48, 72]",0.2250742098830103,"(-1, 7]",False,True
CUS0005721,5.0,24.25,17.54,988,269,20,1,0,"(0, 6]",0.723298969072165,"(7, 30]",False,False
CUS0000185,44.0,117.99,15.34,795,54,22,1,0,"(24, 48]",0.13001101788287142,"(7, 30]",True,False
CUS0007301,65.0,68.52,10.39,210,134,10,0,0,"(48, 72]",0.15163455925277294,"(7, 30]",True,False
CUS0002987,15.0,18.41,9.3,916,219,14,0,0,"(12, 24]",0.5051602390005432,"(7, 30]",False,False
CUS0004872,34.0,96.69,8.36,880,287,55,0,0,"(24, 48]",0.08646188850967007,"(30, 60]",True,False
CUS0000979,59.0,109.98,5.41,435,216,5,4,0,"(48, 72]",0.049190761956719405,"(-1, 7]",True,False
CUS0002783,70.0,118.75,18.98,979,156,78,1,0,"(48, 72]",0.15983157894736844,,True,False
CUS0005086,48.0,28.19,11.71,794,116,60,0,0,"(24, 48]",0.41539553032990423,"(30, 60]",False,False
CUS0000440,12.0,55.52662624177525,8.33,553,154,6,0,0,"(6, 12]",0.15001811858205344,"(-1, 7]",False,True
CUS0001369,23.0,11.28,16.82,588,1,12,0,0,"(12, 24]",1.4911347517730498,"(7, 30]",False,False
CUS0000221,5.0,62.89,9.54,901,282,26,1,0,"(0, 6]",0.15169343297821591,"(7, 30]",False,True
CUS0005775,26.0,12.78,3.23,816,172,11,2,0,"(24, 48]",0.25273865414710484,"(7, 30]",False,False
CUS0000925,23.0,108.46,1.25,480,18,2,0,0,"(12, 24]",0.011524986170016597,"(-1, 7]",True,False
CUS0001502,18.0,44.36,8.218195789745577,605,62,7,1,0,"(12, 24]",0.1852614019329481,"(-1, 7]",False,True
CUS0002472,21.0,24.5,1.44,943,247,11,0,0,"(12, 24]",0.05877551020408163,"(7, 30]",False,False
CUS0002308,60.0,69.39,0.0,412,1,25,3,0,"(48, 72]",0.0,"(7, 30]",False,True
CUS0007435,47.0,42.89,8.218195789745577,439,65,69,0,0,"(24, 48]",0.191610999994068,,False,True
CUS0002982,33.0,40.03,5.13,817,279,29,0,0,"(24, 48]",0.12815388458656007,"(7, 30]",False,True
CUS0005649,23.0,25.8,7.37,267,212,6,2,0,"(12, 24]",0.28565891472868216,"(-1, 7]",False,False
CUS0005163,19.0,107.54,6.83,509,186,14,1,0,"(12, 24]",0.06351125162730147,"(7, 30]",True,False
CUS0001847,70.0,37.5,10.22,533,267,32,0,0,"(48, 72]",0.27253333333333335,"(30, 60]",False,True
CUS0000956,30.0,53.52,1.17,92,196,8,2,0,"(24, 48]",0.0218609865470852,"(7, 30]",False,True
CUS0004316,25.0,13.82,12.18,424,228,44,1,0,"(24, 48]",0.8813314037626627,"(30, 60]",False,False
CUS0007073,34.0,13.59,4.13,842,17,36,2,0,"(24, 48]",0.3038999264164827,"(30, 60]",False,False
CUS0000576,30.0,22.61,4.97,24,282,13,1,0,"(24, 48]",0.2198142414860681,"(7, 30]",False,False
CUS0003643,31.0,60.67,6.38,702,98,27,2,1,"(24, 48]",0.10515905719465964,"(7, 30]",False,True
CUS0004191,64.0,11.19,13.04,512,287,42,0,0,"(48, 72]",1.16532618409294,"(30, 60]",False,False
CUS0003199,42.0,37.23,6.63,389,14,24,1,0,"(24, 48]",0.17808219178082194,"(7, 30]",False,True
CUS0004722,61.0,46.74,9.62,213,44,17,0,1,"(48, 72]",0.20581942661531877,"(7, 30]",False,True
CUS0003092,16.0,12.23,4.62,315,300,14,1,0,"(12, 24]",0.37775960752248566,"(7, 30]",False,False
CUS0005547,27.0,22.72,6.9,917,30,12,4,0,"(24, 48]",0.30369718309859156,"(7, 30]",False,False
CUS0006154,30.0,14.76,11.67,836,288,2,2,1,"(24, 48]",0.790650406504065,"(-1, 7]",False,False
CUS0004255,4.0,23.91,4.04,855,39,35,2,0,"(0, 6]",0.16896695943120033,"(30, 60]",False,False
CUS0007328,16.0,40.21,17.93,935,222,26,1,0,"(12, 24]",0.4459089778662024,"(7, 30]",False,True
CUS0002450,51.0,10.75,11.26,170,258,2,0,0,"(48, 72]",1.0474418604651163,"(-1, 7]",False,False
CUS0004180,16.0,12.86,5.58,885,120,11,1,0,"(12, 24]",0.4339035769828927,"(7, 30]",False,False
CUS0000427,32.0,34.21,8.218195789745577,291,195,32,2,0,"(24, 48]",0.24022788043687743,"(30, 60]",False,True
CUS0005801,11.0,104.19,13.23,328,136,5,3,1,"(6, 12]",0.12697955657932625,"(-1, 7]",True,False
CUS0000633,19.0,106.68,0.16,476,285,18,0,0,"(12, 24]",0.0014998125234345705,"(7, 30]",True,False
CUS0000937,2.0,55.52662624177525,0.0,224,254,30,0,0,"(0, 6]",0.0,"(7, 30]",False,False
CUS0004756,3.0,116.67,7.08,674,152,15,0,1,"(0, 6]",0.06068398045770121,"(7, 30]",True,False
CUS0003343,31.0,22.31,6.48,709,267,48,0,1,"(24, 48]",0.29045271178843574,"(30, 60]",False,False
CUS0000867,2.0,17.05,8.218195789745577,32,207,75,2,0,"(0, 6]",0.482005618166896,,False,False
CUS0002026,59.0,69.75,16.79,724,81,42,2,0,"(48, 72]",0.2407168458781362,"(30, 60]",False,True
CUS0001978,64.0,16.49,14.68,329,246,25,0,0,"(48, 72]",0.8902365069739236,"(7, 30]",False,False
CUS0000049,57.0,67.99,3.55,639,207,20,0,0,"(48, 72]",0.05221356081776732,"(7, 30]",False,True
CUS0000072,15.0,51.38,16.62,901,137,49,0,0,"(12, 24]",0.3234721681588167,"(30, 60]",False,True
CUS0002622,22.0,62.96,11.43,152,52,24,6,1,"(12, 24]",0.1815438373570521,"(7, 30]",False,True
CUS0004553,63.0,11.61,11.39,94,184,56,1,1,"(48, 72]",0.9810508182601206,"(30, 60]",False,False
CUS0001082,40.0,12.26,5.62,157,277,1,0,0,"(24, 48]",0.45840130505709625,"(-1, 7]",False,False
CUS0006916,13.0,114.79,9.85,714,170,34,0,0,"(12, 24]",0.08580886836832476,"(30, 60]",True,False
CUS0001262,19.0,82.23,9.69,245,63,36,0,0,"(12, 24]",0.11784020430499817,"(30, 60]",True,False
CUS0001572,10.0,40.68,9.79,142,74,30,0,0,"(6, 12]",0.24065880039331364,"(7, 30]",False,True
CUS0002131,43.0,78.3,14.61,687,86,20,0,0,"(24, 48]",0.18659003831417625,"(7, 30]",True,False
CUS0004230,17.0,61.6,14.21,22,116,9,0,0,"(12, 24]",0.23068181818181818,"(7, 30]",False,True
CUS0000477,66.0,53.32,12.35,887,270,28,2,0,"(48, 72]",0.23162040510127532,"(7, 30]",False,True
CUS0004744,37.0,18.19,14.16,292,59,43,1,0,"(24, 48]",0.7784496976360638,"(30, 60]",False,False
CUS0006605,47.0,13.74,0.0,751,153,4,2,0,"(24, 48]",0.0,"(-1, 7]",False,False
CUS0003289,58.0,27.47,11.84,711,7,58,0,0,"(48, 72]",0.4310156534401165,"(30, 60]",False,False
CUS0006476,41.0,113.22,7.34,553,54,20,7,1,"(24, 48]",0.06482953541777071,"(7, 30]",True,False
CUS0007756,23.0,112.45,8.57,388,27,36,3,0,"(12, 24]",0.07621164962205425,"(30, 60]",True,False
CUS0002209,5.0,13.74,17.66,410,217,44,1,0,"(0, 6]",1.2852983988355167,"(30, 60]",False,False
CUS0003914,34.0,87.8,7.67,424,170,4,0,0,"(24, 48]",0.08735763097949886,"(-1, 7]",True,False
CUS0001402,40.0,63.64,7.43,932,103,3,1,0,"(24, 48]",0.11675047140163419,"(-1, 7]",False,True
CUS0000343,59.0,29.44,8.94,424,258,32,0,1,"(48, 72]",0.3036684782608695,"(30, 60]",False,False
CUS0004831,71.0,99.85,8.18,491,230,45,1,0,"(48, 72]",0.08192288432648974,"(30, 60]",True,False
CUS0005134,38.0,104.37,7.9,1,276,28,4,0,"(24, 48]",0.07569224873047811,"(7, 30]",True,False
CUS0004238,14.0,28.34,7.35,559,97,45,2,1,"(12, 24]",0.25935074100211714,"(30, 60]",False,False
CUS0003000,46.0,24.39,8.218195789745577,656,292,11,0,0,"(24, 48]",0.33694939687353737,"(7, 30]",False,False
CUS0001317,3.0,56.22,6.41,850,151,63,1,1,"(0, 6]",0.11401636428317326,,False,True
CUS0002568,10.0,56.71,12.67,668,76,20,0,0,"(6, 12]",0.22341738670428496,"(7, 30]",False,True
CUS0004100,51.0,70.42,8.218195789745577,890,99,61,2,0,"(48, 72]",0.11670258150732145,,True,False
CUS0005630,54.0,27.68,8.24,686,67,29,0,0,"(48, 72]",0.2976878612716763,"(7, 30]",False,False
CUS0004853,45.0,35.07,14.28,445,36,35,0,0,"(24, 48]",0.40718562874251496,"(30, 60]",False,True
CUS0000749,34.0,42.16,10.65,38,81,29,0,0,"(24, 48]",0.2526091081593928,"(7, 30]",False,True
CUS0000765,49.0,10.97,20.46,496,80,44,0,0,"(48, 72]",1.8650865998176847,"(30, 60]",False,False
CUS0007977,70.0,20.54,0.0,654,147,24,0,0,"(48, 72]",0.0,"(7, 30]",False,False
CUS0006383,20.0,99.06,10.94,884,253,12,0,0,"(12, 24]",0.11043811831213406,"(7, 30]",True,False
CUS0000429,33.0,17.36,19.47,262,67,41,3,0,"(24, 48]",1.1215437788018432,"(30, 60]",False,False
CUS0005477,13.0,23.74,1.99,389,208,26,1,1,"(12, 24]",0.08382476832350463,"(7, 30]",False,False
CUS0007647,63.0,32.35,3.53,405,171,56,1,1,"(48, 72]",0.10911901081916536,"(30, 60]",False,True
CUS0006519,26.0,11.83,5.86,507,46,9,0,0,"(24, 48]",0.49535080304311074,"(7, 30]",False,False
CUS0007335,17.0,10.25,3.49,48,221,53,2,0,"(12, 24]",0.3404878048780488,"(30, 60]",False,False
CUS0001606,66.0,21.01,10.67,653,288,12,3,0,"(48, 72]",0.5078534031413612,"(7, 30]",False,False
CUS0005191,51.0,17.96,7.55,455,168,44,2,0,"(48, 72]",0.4203786191536748,"(30, 60]",False,False
CUS0003076,17.0,58.52,1.65,886,238,0,0,0,"(12, 24]",0.02819548872180451,"(-1, 7]",False,True
CUS0001480,65.0,54.84,24.31,691,193,46,1,0,"(48, 72]",0.44328956965718447,"(30, 60]",False,True
CUS0002332,10.0,114.42,13.08,906,241,55,0,0,"(6, 12]",0.11431567907708443,"(30, 60]",True,False
CUS0005723,19.0,61.68,9.45,908,133,23,0,0,"(12, 24]",0.1532101167315175,"(7, 30]",False,True
CUS0000235,2.0,71.53,12.06,713,47,22,0,0,"(0, 6]",0.16860058716622398,"(7, 30]",True,False
CUS0005023,43.0,60.54,11.22,792,231,25,1,0,"(24, 48]",0.18533201189296333,"(7, 30]",False,True
CUS0002204,24.0,49.49,9.01,475,189,33,0,0,"(12, 24]",0.1820569812083249,"(30, 60]",False,True
CUS0006023,49.0,53.51,7.02,39,85,1,3,0,"(48, 72]",0.13119043169501027,"(-1, 7]",False,True
CUS0005729,26.0,69.59,7.72,120,111,32,1,0,"(24, 48]",0.11093547923552234,"(30, 60]",True,False
CUS0001567,68.0,20.99,6.39,213,27,56,2,0,"(48, 72]",0.3044306812767985,"(30, 60]",False,False
CUS0000339,48.0,22.97,0.0,389,203,26,0,0,"(24, 48]",0.0,"(7, 30]",False,False
CUS0002503,22.0,54.69,8.99,348,67,3,2,0,"(12, 24]",0.16438105686597185,"(-1, 7]",False,True
CUS0007916,12.0,86.05,11.57,151,56,10,4,0,"(6, 12]",0.13445671121441025,"(7, 30]",True,False
CUS0004193,64.0,47.35,5.64,514,54,86,0,0,"(48, 72]",0.11911298838437169,,False,True
CUS0007663,34.0,21.24,13.35,723,147,68,3,1,"(24, 48]",0.6285310734463277,,False,False
CUS0005196,54.0,92.72,0.0,31,61,13,3,0,"(48, 72]",0.0,"(7, 30]",True,False
CUS0002096,30.0,115.58,11.45,27,157,6,2,0,"(24, 48]",0.09906558228067139,"(-1, 7]",True,False
CUS0002001,31.0,95.84,5.11,141,25,1,0,0,"(24, 48]",0.053318030050083474,"(-1, 7]",True,False
CUS0001764,67.0,11.29,7.85,49,85,11,0,0,"(48, 72]",0.6953055801594331,"(7, 30]",False,False
CUS0002299,35.0,67.19,11.96,601,194,33,8,0,"(24, 48]",0.17800267897008484,"(30, 60]",False,True
CUS0004929,61.0,51.74,8.218195789745577,919,34,20,0,0,"(48, 72]",0.1588364087697251,"(7, 30]",False,True
CUS0001804,64.0,74.13,7.38,618,212,10,2,0,"(48, 72]",0.09955483609874545,"(7, 30]",True,False
CUS0001995,2.0,10.04,7.3,976,250,22,2,1,"(0, 6]",0.7270916334661355,"(7, 30]",False,False
CUS0007455,2.0,62.62,0.0,693,63,5,0,0,"(0, 6]",0.0,"(-1, 7]",False,True
CUS0007887,42.0,11.91,16.63,468,127,39,1,0,"(24, 48]",1.396305625524769,"(30, 60]",False,False
CUS0007584,50.0,27.09,6.84,278,287,48,1,0,"(48, 72]",0.25249169435215946,"(30, 60]",False,False
CUS0006732,41.0,62.14,4.09,962,100,18,0,0,"(24, 48]",0.06581911812037335,"(7, 30]",True,False
CUS0004516,37.0,119.59,11.19,567,95,37,0,0,"(24, 48]",0.09356969646291495,"(30, 60]",True,False
CUS0003520,32.0,19.47,5.06,943,187,12,0,0,"(24, 48]",0.2598870056497175,"(7, 30]",False,False
CUS0005265,56.0,10.07,17.13,974,42,28,0,0,"(48, 72]",1.7010923535253226,"(7, 30]",False,False
CUS0005973,44.0,12.32,8.218195789745577,771,77,5,2,0,"(24, 48]",0.6670613465702578,"(-1, 7]",False,False
CUS0002562,20.0,73.81,4.28,205,212,8,1,1,"(12, 24]",0.05798672266630538,"(7, 30]",True,False
CUS0000756,19.0,49.52,10.38,690,252,25,2,0,"(12, 24]",0.20961227786752828,"(7, 30]",False,True
CUS0001332,67.0,19.28,3.63,860,6,10,1,0,"(48, 72]",0.18827800829875518,"(7, 30]",False,False
CUS0007324,27.0,20.18,3.26,318,237,42,0,0,"(24, 48]",0.16154608523290387,"(30, 60]",False,False
CUS0001097,40.0,92.38,10.1,830,37,30,0,0,"(24, 48]",0.10933102403117557,"(7, 30]",True,False
CUS0007084,31.0,55.52662624177525,8.41,391,253,29,0,0,"(24, 48]",0.15145886882053655,"(7, 30]",False,False
CUS0004561,11.0,108.14,2.05,219,121,12,3,0,"(6, 12]",0.018956907712224892,"(7, 30]",True,False
CUS0004601,28.0,20.64,8.5,882,37,64,3,0,"(24, 48]",0.4118217054263566,,False,False
CUS0000010,61.0,50.15,17.7,281,18,25,0,0,"(48, 72]",0.35294117647058826,"(7, 30]",False,True
CUS0003493,43.0,119.63,10.66,55,182,16,1,0,"(24, 48]",0.08910808325670819,"(7, 30]",True,False
CUS0005874,36.0,66.97,8.218195789745577,968,104,39,4,0,"(24, 48]",0.12271458548223947,"(30, 60]",False,True
CUS0007850,26.0,47.77,0.0,540,74,33,0,0,"(24, 48]",0.0,"(30, 60]",False,True
CUS0000917,16.0,55.52662624177525,8.55,39,18,37,0,0,"(12, 24]",0.153980181737882,"(30, 60]",False,False
CUS0003821,56.0,22.69,7.68,102,102,32,0,0,"(48, 72]",0.3384750991626267,"(30, 60]",False,False
CUS0003363,40.0,41.88,1.77,181,15,71,4,1,"(24, 48]",0.042263610315186245,,False,True
CUS0001465,13.0,67.42,7.85,636,84,22,1,0,"(12, 24]",0.11643429249480865,"(7, 30]",False,True
CUS0000515,57.0,10.68,0.0,995,240,49,1,0,"(48, 72]",0.0,"(30, 60]",False,False
CUS0007755,33.0,56.14,6.13,476,44,22,0,0,"(24, 48]",0.10919130744567153,"(7, 30]",False,True
CUS0001147,70.0,15.32,14.66,987,37,35,0,1,"(48, 72]",0.9569190600522193,"(30, 60]",False,False
CUS0002055,58.0,33.34,3.34,790,153,11,1,0,"(48, 72]",0.10017996400719854,"(7, 30]",False,True
CUS0007926,44.0,53.15,20.18,340,219,38,1,0,"(24, 48]",0.37968015051740356,"(30, 60]",False,True
CUS0007326,28.0,77.02,11.02,113,285,27,0,0,"(24, 48]",0.14307971955336277,"(7, 30]",True,False
CUS0003986,19.0,11.26,9.24,937,50,42,0,0,"(12, 24]",0.8206039076376554,"(30, 60]",False,False
CUS0001470,35.0,101.73,4.16,983,228,43,1,0,"(24, 48]",0.04089255873390347,"(30, 60]",True,False
CUS0006582,53.0,51.68,5.42,262,194,4,2,0,"(48, 72]",0.10487616099071208,"(-1, 7]",False,True
CUS0005538,70.0,26.92,18.57,908,275,1,2,1,"(48, 72]",0.6898216939078752,"(-1, 7]",False,False
CUS0007559,40.0,27.81,0.0,456,54,45,4,1,"(24, 48]",0.0,"(30, 60]",False,False
CUS0002014,7.0,24.27,1.37,127,18,2,0,0,"(6, 12]",0.05644829007004533,"(-1, 7]",False,False
CUS0006225,45.0,29.27,12.45,944,39,7,0,0,"(24, 48]",0.4253501879057055,"(-1, 7]",False,False
CUS0001404,54.0,26.57,7.12,6,100,55,0,0,"(48, 72]",0.26797139631162964,"(30, 60]",False,False
CUS0006789,29.0,58.05,4.56,982,2,17,1,0,"(24, 48]",0.07855297157622738,"(7, 30]",False,True
CUS0004989,56.0,43.63885951963101,13.55,299,257,30,0,0,"(48, 72]",0.31050307338816935,"(7, 30]",False,False
CUS0003144,54.0,16.97,8.93,433,22,23,6,0,"(48, 72]",0.5262227460223925,"(7, 30]",False,False
CUS0007639,28.0,34.43,5.63,439,64,1,0,0,"(24, 48]",0.16352018588440315,"(-1, 7]",False,True
CUS0004239,41.0,18.76,15.77,161,57,7,1,0,"(24, 48]",0.8406183368869935,"(-1, 7]",False,False
CUS0000059,64.0,60.51,22.04,492,186,13,0,0,"(48, 72]",0.36423731614609156,"(7, 30]",False,True
CUS0000946,12.0,103.43,8.6,577,219,26,1,0,"(6, 12]",0.08314802281736439,"(7, 30]",True,False
CUS0000392,44.0,63.57,0.0,330,83,1,6,1,"(24, 48]",0.0,"(-1, 7]",False,True
CUS0005517,72.0,79.94,9.18,606,235,6,0,0,"(48, 72]",0.1148361270953215,"(-1, 7]",True,False
CUS0006017,41.0,20.3,8.86,364,235,10,8,1,"(24, 48]",0.4364532019704433,"(7, 30]",False,False
CUS0002657,8.0,93.87,6.02,605,290,12,0,1,"(6, 12]",0.06413124533929902,"(7, 30]",True,False
CUS0002113,36.0,96.18,6.68,154,64,40,0,0,"(24, 48]",0.06945310875441879,"(30, 60]",True,False
CUS0003568,63.0,16.49,12.58,904,63,4,0,0,"(48, 72]",0.7628865979381444,"(-1, 7]",False,False
CUS0001311,34.0,23.62,0.0,314,275,11,2,0,"(24, 48]",0.0,"(7, 30]",False,False
CUS0000527,5.0,65.91,9.24,989,83,63,4,1,"(0, 6]",0.1401911697769686,,False,True
CUS0003408,26.0,79.06,2.15,47,178,33,1,0,"(24, 48]",0.027194535795598277,"(30, 60]",True,False
CUS0006068,15.0,55.52662624177525,2.85,44,9,34,1,0,"(12, 24]",0.051326727245960664,"(30, 60]",False,False
CUS0007815,54.0,17.1,10.95,567,271,21,0,0,"(48, 72]",0.6403508771929823,"(7, 30]",False,False
CUS0003846,8.0,48.01,9.2,378,223,28,1,0,"(6, 12]",0.19162674442824412,"(7, 30]",False,True
CUS0001409,36.0,61.15,16.93,862,128,35,4,0,"(24, 48]",0.2768601798855274,"(30, 60]",False,True
CUS0006941,14.0,10.55,10.31,39,153,23,2,0,"(12, 24]",0.9772511848341232,"(7, 30]",False,False
CUS0006924,24.0,55.52662624177525,12.54,138,154,22,0,0,"(12, 24]",0.2258375998822269,"(7, 30]",False,False
CUS0000887,46.0,23.98,7.33,733,146,10,0,0,"(24, 48]",0.3056713928273561,"(7, 30]",False,False
CUS0004484,65.0,50.56,19.46,968,171,43,1,0,"(48, 72]",0.3848892405063291,"(30, 60]",False,True
CUS0002034,12.0,64.18,11.48,136,100,42,3,1,"(6, 12]",0.1788719227173574,"(30, 60]",False,True
CUS0003557,15.0,55.52662624177525,13.43,818,141,8,0,0,"(12, 24]",0.2418659462853515,"(7, 30]",False,False
CUS0006763,68.0,55.97,2.54,751,83,35,0,0,"(48, 72]",0.045381454350544935,"(30, 60]",False,True
CUS0001282,29.0,78.49,0.0,789,269,16,0,0,"(24, 48]",0.0,"(7, 30]",True,False
CUS0006398,4.0,22.87,10.02,705,261,52,4,0,"(0, 6]",0.4381285526891123,"(30, 60]",False,False
CUS0005473,25.0,16.71,12.05,268,14,79,2,0,"(24, 48]",0.7211250748055057,,False,False
CUS0007895,22.0,18.04,21.13,465,204,8,0,0,"(12, 24]",1.1712860310421287,"(7, 30]",False,False
CUS0004686,68.0,17.63,1.45,728,49,36,1,0,"(48, 72]",0.0822461712989223,"(30, 60]",False,False
CUS0004015,20.0,99.27,14.05,169,229,30,6,1,"(12, 24]",0.1415331923038179,"(7, 30]",True,False
CUS0006229,56.0,55.52662624177525,11.42,768,196,32,4,0,"(48, 72]",0.20566709654346343,"(30, 60]",False,True
CUS0000496,67.0,85.9,4.54,9,50,30,1,0,"(48, 72]",0.05285215366705471,"(7, 30]",True,False
CUS0005597,64.0,57.44,13.48,660,175,6,0,0,"(48, 72]",0.23467966573816157,"(-1, 7]",False,True
CUS0004024,10.0,13.62,4.9,885,229,12,0,1,"(6, 12]",0.35976505139500736,"(7, 30]",False,False
CUS0000638,55.0,14.57,8.218195789745577,689,104,9,0,0,"(48, 72]",0.5640491276421123,"(7, 30]",False,False
CUS0000126,62.0,16.44,16.05,316,164,29,0,0,"(48, 72]",0.9762773722627737,"(7, 30]",False,False
CUS0005173,37.0,13.57,2.33,149,24,2,0,0,"(24, 48]",0.17170228445099484,"(-1, 7]",False,False
CUS0006931,55.0,52.03,8.17,847,56,0,3,0,"(48, 72]",0.15702479338842976,"(-1, 7]",False,True
CUS0003218,35.0,45.87,6.75,976,28,2,1,0,"(24, 48]",0.1471550032701112,"(-1, 7]",False,True
CUS0001865,2.0,32.85,1.36,75,110,39,4,1,"(0, 6]",0.041400304414003046,"(30, 60]",False,True
CUS0005338,26.0,58.14,1.31,969,171,33,1,0,"(24, 48]",0.022531819745442036,"(30, 60]",False,True
CUS0006128,54.0,22.72,0.0,939,43,12,0,0,"(48, 72]",0.0,"(7, 30]",False,False
CUS0005825,57.0,113.11,8.218195789745577,533,56,16,0,0,"(48, 72]",0.07265666863889644,"(7, 30]",True,False
CUS0002315,43.0,25.39,7.65,351,207,44,1,1,"(24, 48]",0.3012997243009059,"(30, 60]",False,False
CUS0005281,26.0,46.85,12.51,141,60,17,5,1,"(24, 48]",0.2670224119530416,"(7, 30]",False,True
CUS0000307,11.0,119.46,0.98,104,236,6,0,0,"(6, 12]",0.008203582789218148,"(-1, 7]",True,False
CUS0003462,55.0,17.45,8.72,298,283,23,0,0,"(48, 72]",0.49971346704871067,"(7, 30]",False,False
CUS0005028,38.0,28.17,20.07,719,284,57,0,0,"(24, 48]",0.7124600638977635,"(30, 60]",False,False
CUS0006623,20.0,16.19,15.86,781,161,54,4,1,"(12, 24]",0.9796170475602223,"(30, 60]",False,False
CUS0006757,1.0,70.95,0.0,144,42,8,0,0,"(0, 6]",0.0,"(7, 30]",True,False
CUS0001075,45.0,92.89,18.17,712,18,9,2,0,"(24, 48]",0.19560770804176986,"(7, 30]",True,False
CUS0006052,7.0,61.32,1.6,266,126,9,0,0,"(6, 12]",0.026092628832354862,"(7, 30]",True,False
CUS0003522,67.0,22.98,0.0,672,41,17,1,0,"(48, 72]",0.0,"(7, 30]",False,False
CUS0005631,71.0,47.97,15.7,618,87,1,2,0,"(48, 72]",0.32728788826349803,"(-1, 7]",False,True
CUS0001290,2.0,46.78,10.83,424,63,5,2,0,"(0, 6]",0.23150919196237707,"(-1, 7]",False,True
CUS0001310,24.0,28.86,14.15,270,62,6,1,0,"(12, 24]",0.4902979902979903,"(-1, 7]",False,False
CUS0003403,28.0,11.78,13.61,484,12,24,1,0,"(24, 48]",1.1553480475382003,"(7, 30]",False,False
CUS0001152,29.0,19.32,9.28,762,62,58,2,0,"(24, 48]",0.48033126293995854,"(30, 60]",False,False
CUS0000626,38.0,26.97,0.0,297,161,54,0,1,"(24, 48]",0.0,"(30, 60]",False,False
CUS0004439,50.0,35.55,0.0,26,295,6,4,0,"(48, 72]",0.0,"(-1, 7]",False,True
CUS0001927,62.0,13.37,13.8,366,261,28,1,0,"(48, 72]",1.0321615557217652,"(7, 30]",False,False
CUS0001664,37.0,119.51,12.78,104,107,36,2,0,"(24, 48]",0.10693665802024935,"(30, 60]",True,False
